Station Code,Area Type,Year,Month,Solar Radiation,ETo,PET,Sunshine (Hours),Wind Speed (m/s),Cloud Coverage (Octs),Humidity (percent),Total Rainfall (mm),Temperature (Deg.Cel)
10120,100,1985,4,218.814,48.49066667,53.282,8.684,1.56,2.47,53.4,17,34.82
10120,100,1985,5,211.9306667,46.61266667,51.22666667,7.088,1.18,4.06,70.65,146,32.13
10120,100,1985,6,188.5726667,41.41733333,45.512,5.178,0.95,5.03,80.23,551,32.15
10120,100,1985,7,176.3386667,38.36466667,42.162,4.886,1.11,6.68,85.94,484,30.21
10120,100,1985,8,180.6273333,40.76066667,44.79,5.068,1.04,5.16,79.77,278,32.45
10120,100,1985,9,186.11,40.78266667,44.81733333,5.514,0.92,5.8,83.87,326,30.96
10120,100,1985,10,201.116,42.27133333,46.45066667,6.67,0.72,2.81,74.94,282,30.77
10120,100,1985,11,167.0106667,26.84066667,29.49266667,6.938,0.55,0.83,68.03,0,28.24
10120,100,1985,12,158.9273333,25.232,27.72866667,7.498,0.55,1.19,69.32,7,25.63
10120,100,1986,1,150.684,21.76133333,23.912,6.938,0.82,1.16,70.58,0,24
10120,100,1986,2,183.03,33.402,36.70333333,6.512,1.26,1.29,54.79,0,26.99
10120,100,1986,3,212.9606667,49.98333333,54.92666667,6.512,1.84,0.97,40.74,0,32.93
10120,100,1986,4,209.3406667,46.88666667,51.528,7.618,1.49,3.33,59.4,65,32.51
10120,100,1986,5,213.0386667,45.37666667,49.86533333,7.752,1.07,3.32,72.35,178,31.11
10120,100,1986,6,210.1173333,48.482,53.27533333,6.43,1.53,4.97,77.87,203,32.95
10120,100,1986,7,188.6233333,42.00666666,46.16066667,5.034,1.25,6.16,82.94,500,31.45
10120,100,1986,8,213.2333333,47.804,52.538,6.432,1.05,5.03,79.52,329,32.46
10120,100,1986,9,180.7113333,40.38933333,44.38933333,4.546,1.43,5.9,84.57,274,29.94
10120,100,1986,10,203.6106667,43.386,47.67533333,6.406,0.8,3.52,79.32,365,28.75
10120,100,1986,11,172.7486667,29.51466667,32.43333333,6.938,0.7,1.83,71.97,0,28.49
10120,100,1986,12,155.286,23.62866667,25.96866667,7.316,0.74,1.48,71.19,37,24.7
10120,100,1987,1,162.4166667,23.58,25.90666667,8.198,0.98,1.35,68.74,1,24.12
10120,100,1987,2,185.498,37.57333333,41.288,7.962,1.01,1.14,61.36,38,27.63
10120,100,1987,3,210.3853333,42.736,46.964,8.692,1.15,1.84,61.61,70,30.08
10120,100,1987,4,200.0573333,47.426,52.124,7.406,1.53,2.57,58.43,134,33.18
10120,100,1987,5,221.3213333,48.15066667,52.91533334,8.454,1.15,2.61,65.68,116,33.69
10120,100,1987,6,187.8253334,42.84066667,47.08066667,5.582,1.15,5.2,80.23,304,32.82
10120,100,1987,7,159.462,35.52933333,39.046,3.3,1.26,7.03,88.48,1196,30.01
10120,100,1987,8,157.626,35.804,39.348,3.092,1.44,6.16,86.1,798,30.38
10120,100,1987,9,173.7633333,38.56533333,42.38,4.346,0.98,6.4,86,430,30.92
10120,100,1987,10,189.8753333,38.5,42.30866667,6.914,0.66,3.06,76,112,30.89
10120,100,1987,11,161.48,28.652,31.48466667,7.584,0.66,2.4,73.63,7,28.44
10120,100,1987,12,149.5686667,21.40066667,23.522,5.704,0.65,0.65,70.97,0,25.96
10120,100,1988,1,163.252,24.09666667,26.47866667,8.48,0.69,0.74,68.39,1,24.78
10120,100,1988,2,179.7313333,31.736,34.87666667,9.058,0.78,1.17,61.45,10,27.92
10120,100,1988,3,201.696,41.568,45.67533333,8,1.13,1.29,56.03,17,30.87
10120,100,1988,4,213.218,45.138,49.6,8.128,1.18,2.73,60.37,108,33.4
10120,100,1988,5,208.478,45.34733333,49.832,6.798,1.01,4.48,76.58,170,31.76
10120,100,1988,6,204.3113334,44.396,48.78666667,6.376,1.26,5,80.7,347,31.6
10120,100,1988,7,185.3113333,41.21466667,45.294,4.998,0.9,5.71,83.52,401,31.85
10120,100,1988,8,173.676,39.59666667,43.514,4.126,0.9,6.03,85.55,848,31.11
10120,100,1988,9,176.186,38.69866667,42.52,5.602,0.75,5.13,81.53,200,32.04
10120,100,1988,10,200.234,39.892,43.84266667,7.67,0.72,2.45,75.03,106,31.49
10120,100,1988,11,148.424,30.82466667,33.87333333,7.258,1.1,1.5,69.1,13,28.78
10120,100,1988,12,153.1866667,23.98933333,26.36,6.938,0.78,0.71,69.74,0,26.46
10120,100,1989,1,131.48,19.71333333,21.66,5.99,0.92,0.77,69,22,23.12
10120,100,1989,2,151.4233333,28.32666667,31.12333333,7.22,1.52,0.64,61.75,8,25.93
10120,100,1989,3,207.7233333,42.52333333,46.73333333,8.15,1.24,1.35,55.77,1,31.05
10120,100,1989,4,217.1233333,53.33333333,58.61,7.76,1.48,0.97,47.07,0,36.18
10120,100,1989,5,219.3766667,49.67,54.58,6.75,1.2,3.84,71.03,408,33.44
10120,100,1989,6,197.8966667,43.92,48.25666667,5.64,1.28,4.77,82.37,253,32.18
10120,100,1989,7,175.92,39.5,43.40333333,3.99,1.12,6.19,86.77,412,31
10120,100,1989,8,204.89,44.83,49.26333333,6.24,0.86,4.84,83.16,232,32.05
10120,100,1989,9,138.8366667,30.02,32.99666667,3.33,0.85,5.83,89.1,493,30.4
10120,100,1989,10,185.6133333,36.03333333,39.60666667,7.95,0.54,2.65,82.48,82,31.42
10120,100,1989,11,156.7166667,25.03,27.52,8.15,0.56,0.87,79.27,0,28.53
10120,100,1989,12,137.17,18.85666667,20.72333333,7.07,0.7,1.16,78.74,2,24.05
10120,100,1990,1,123.62,18.43333333,20.26,5.32,0.77,0.35,81.29,0,24.08
10120,100,1990,2,144.34,24.34333333,26.74666667,6.66,0.94,2.46,71.5,6,26.08
10120,100,1990,3,202.55,38.16333333,41.95666667,7.82,1.16,2.39,68.35,41,28.95
10120,100,1990,4,204.9366667,42.46333333,46.65666667,6.98,1.43,3.63,76.3,159,30.57
10120,100,1990,5,225.1433333,48.43666667,53.23666667,7.11,1.22,4.29,80.58,245,32.09
10120,100,1990,6,193.06,43.69,48.01666667,5.34,1.42,5.67,84.17,355,32.5
10120,100,1990,7,169.6233333,38.63333333,42.45666667,3.61,1.43,6.32,86.32,479,31.65
10120,100,1990,8,204.69,45.41333333,49.89666667,6.24,1.04,5.06,84.48,251,32.67
10120,100,1990,9,173.5133333,37.57,41.29666667,5.67,1.29,5.43,85.67,352,31.66
10120,100,1990,10,152.1966667,28.87333333,31.73666667,5.6,1.29,3.68,84.9,193,29.1
10120,100,1990,11,163.63,27.55666667,30.28,8.77,0.78,1.1,76.9,0,30.05
10120,100,1990,12,144.1866667,20.7,22.75666667,7.71,0.67,0.61,76.87,0,26.44
10120,100,1991,1,144.05,20.17333333,22.16333333,7.04,0.85,1.26,77.35,27,23.2
10120,100,1991,2,160.6,28.04,30.80333333,8.01,1.03,0.96,68.57,4,28.13
10120,100,1991,3,216.7133333,43.45666667,47.75333333,8.76,1.09,1.32,60.35,1,32.22
10120,100,1991,4,225.2033333,48.98666667,53.82,8.26,1.24,2.67,63.33,18,34.16
10120,100,1991,5,194.52,41.67333333,45.80666667,5.23,1.29,5.97,83.68,400,30.27
10120,100,1991,6,185.4766667,41.26666667,45.34333333,4.86,1.08,6,84.7,376,31.99
10120,100,1991,7,185.3233333,41.98666667,46.13333333,4.57,1.18,5.71,85.61,184,32.12
10120,100,1991,8,179.98,40.56333333,44.56333333,4.7,1.13,5.81,85.1,282,32.27
10120,100,1991,9,143.0033333,30.76,33.8,3.66,0.76,5.83,89.63,647,30.59
10120,100,1991,10,174.1266667,33.73,37.06,7.11,0.65,2.58,82.71,29,31.01
10120,100,1991,11,154.65,24.54333333,26.97,7.95,0.47,0.73,76.6,0,28.61
10120,100,1991,12,128.5066667,18.73333333,20.59666667,6.3,0.99,1.77,81.29,44,24.05
10120,100,1992,1,133.83,18.64333333,20.47666667,6.21,0.67,0.74,82.87,6,23.25
10120,100,1992,2,158.0933333,24.49,26.90333333,7.3,0.94,0.93,74.45,6,24.49
10120,100,1992,3,205.7666667,47.96666667,52.72,7.97,1.93,1.03,56.03,1,31.83
10120,100,1992,4,220.01,53.72333333,59.03,7.93,1.77,1.77,59.2,5,35.55
10120,100,1992,5,222.7233333,48.56,53.35666667,6.94,1.34,3.81,76.06,87,32.35
10120,100,1992,6,203.9166667,46.24,50.82,6.02,1.18,4.97,80.37,212,33.6
10120,100,1992,7,162.2533333,37.01666667,40.69333333,3.17,1.47,6.71,85.97,535,31.57
10120,100,1992,8,195.7966667,43.5,47.81,5.69,1.1,5.52,83.1,228,32.44
10120,100,1992,9,184.4833333,39.31333333,43.2,6.46,0.9,4.07,84.5,483,32.14
10120,100,1992,10,177.88,33.80666667,37.14333333,7.47,0.56,2.32,84.13,76,30.66
10120,100,1992,11,161.94,25.75666667,28.29666667,8.64,0.58,1.03,78.73,6,28.98
10120,100,1992,12,134.25,18.26333333,20.06333333,6.83,0.45,0.61,80.1,4,24.75
10120,100,1993,1,116.4533333,16.27333333,17.87333333,4.64,0.72,1.74,84.23,42,20.72
10120,100,1993,2,139.9366667,23.68,26.03,6.28,0.77,1.61,72.29,0,27.21
10120,100,1993,3,204.9966667,40.23666667,44.20666667,7.97,1.26,1.58,63.52,29,29.9
10120,100,1993,4,219.63,46.06666667,50.63,7.93,1.19,2.7,68.43,82,32.27
10120,100,1993,5,205.2633333,43.93666667,48.29333333,5.89,1.24,5.1,81.35,308,30.87
10120,100,1993,6,200.6,44.27666667,48.65,5.81,1.27,5.7,84.7,495,32.08
10120,100,1993,7,204.44,46.38333333,50.97666667,5.73,1.17,5.84,82.84,218,32.59
10120,100,1993,8,172.0366667,38.47666667,42.28,4.19,1.01,6.32,87.61,565,31.72
10120,100,1993,9,163.5,35.39333333,38.9,4.99,0.97,5.97,86.47,361,31.55
10120,100,1993,10,182.7933333,35.57666667,39.1,7.76,0.62,2.55,84,64,31.62
10120,100,1993,11,148.2466667,24.22,26.62,7.46,0.34,1.23,81.1,15,29.03
10120,100,1993,12,141.02,20.57,22.59,7.42,0.53,1.06,77.71,0,27.09
10120,100,1994,1,129.0633333,19.42666667,21.34,5.78,0.66,1.29,74.68,23,24.59
10120,100,1994,2,157.4333333,24.61666667,27.04333333,7.69,0.72,1.39,71.93,22,25.29
10120,100,1994,3,214.7133333,41.69,45.82,8.65,1.08,1.35,65.42,0,31.09
10120,100,1994,4,223.27,49.26666667,54.13333333,8.15,1.17,2.47,60.83,50,34.64
10120,100,1994,5,229.5333333,51.40333333,56.49333333,7.37,1.05,3.77,72.58,146,34.48
10120,100,1994,6,174.8666667,39.91333333,43.86333333,4.2,1.09,5.97,82.7,294,32.18
10120,100,1994,7,210.0833333,47.54333333,52.26666667,6.07,0.94,5,80.35,148,33.23
10120,100,1994,8,199.2733333,45.03333333,49.49,5.89,0.8,5.06,80.39,122,33.57
10120,100,1994,9,184.25,39.29,43.17333333,6.44,0.69,4.47,81.03,248,32.35
10120,100,1994,10,183.2866667,34.56333333,37.98333333,7.78,0.47,2.13,78.58,89,31.23
10120,100,1994,11,146.4666667,23.42,25.73666667,7.28,0.42,1.4,74,0,28.77
10120,100,1994,12,136.0733333,18.92,20.79333333,6.98,0.47,0.61,70.55,0,25.81
10120,100,1995,1,140.6033333,20.11333333,22.11666667,6.75,0.77,1.32,68.68,3,23.64
10120,100,1995,2,151.14,24.14333333,26.54333333,7.2,0.64,1.5,65.68,12,26.64
10120,100,1995,3,206.0666667,41.4,45.49333333,8.03,1.08,1.68,57.52,10,31.76
10120,100,1995,4,220.3666667,49.01333333,53.85333333,7.97,1.02,1.33,53.87,0,35.76
10120,100,1995,5,229.02,52.35666667,57.53333333,7.34,0.86,3.9,69.45,54,35.75
10120,100,1995,6,160.8533333,37.13666667,40.81666667,3.32,0.68,6.4,82.8,287,32.64
10120,100,1995,7,170.3433333,38.15333333,41.93,3.65,0.73,6.32,86.19,472,31.38
10120,100,1995,8,196.7066667,42.89,47.13333333,5.74,0.59,5.35,85.23,593,32.04
10120,100,1995,9,152.08,32.97,36.22333333,4.19,0.71,5.87,85.37,1026,31.14
10120,100,1995,10,189.0433333,36.08333333,39.63666667,8.17,0.26,2.65,80.87,77,31.83
10120,100,1995,11,149.74,24.17,26.57333333,7.56,0.42,2,77.3,74,28.55
10120,100,1995,12,135.9533333,18.13333333,19.94,6.96,0.22,0.77,75.29,5,25.23
10120,100,1996,1,139.8133333,18.94333333,20.82333333,6.69,0.49,1.45,80.77,16,22.76
10120,100,1996,2,174.6433333,27.74666667,30.49666667,8.64,0.66,0.9,72.55,4,27.21
10120,100,1996,3,225.23,44.82,49.25333333,9.29,0.95,0.97,61.9,0,32.24
10120,100,1996,4,243.2833333,51.34333333,56.42666667,9.41,0.83,1.77,60.87,29,35.34
10120,100,1996,5,221.9466667,49.17333333,54.04333333,6.9,0.98,4.29,77.52,76,34.15
10120,100,1996,6,227.47,48.8,53.63,7.5,0.72,5.5,83.83,320,31.78
10120,100,1996,7,155.84,35.65333333,39.18,2.78,0.67,6.13,87.35,428,31.96
10120,100,1996,8,191.53,42.14333333,46.30333333,5.44,0.61,5.58,85.74,353,32.19
10120,100,1996,9,186.0533333,39.36666667,43.25666667,6.61,0.34,4.3,86.83,286,32.35
10120,100,1996,10,160.7866667,30.83333333,33.88,6.23,0.4,2.42,85.29,75,30.93
10120,100,1996,11,159.4366667,25.35333333,27.86333333,8.44,0.21,0.3,81.77,0,29.2
10120,100,1996,12,149.2066667,20.08333333,22.07333333,8.16,0.26,0.26,80.74,0,26.32
10120,100,1997,1,136.2,18.37,20.17666667,6.41,0.25,0.9,80.42,21,23.72
10120,100,1997,2,132.5933333,20.73,22.78333333,5.65,0.36,1.21,74.75,11,25.22
10120,100,1997,3,194.9833333,37.77,41.51666667,7.28,0.59,1.06,65,3,31.71
10120,100,1997,4,211.2266667,41.78666667,45.92666667,7.39,0.55,2.93,74.1,64,31.01
10120,100,1997,5,246.7533333,53.25666667,58.52,8.42,0.7,3.03,72.9,90,34.66
10120,100,1997,6,216.2066667,48.04666667,52.81,6.79,0.85,4.77,80.63,501,33.83
10120,100,1997,7,168.8933333,38.42,42.23,3.56,0.87,5.71,86.74,461,32.43
10120,100,1997,8,181.5933333,40.84,44.88333333,4.77,0.67,5.45,85.81,330,32.78
10120,100,1997,9,165.8533333,35.39333333,38.88666667,5.14,0.51,5.03,87.93,289,31.35
10120,100,1997,10,168.79,31.78666667,34.93666667,6.76,0.26,1.58,82,3,31.07
10120,100,1997,11,159.4533333,25.82,28.37333333,8.37,0.32,1.8,80.27,0,29.13
10120,100,1997,12,120.4566667,16.91666667,18.59,5.58,0.45,2.61,86.26,36,23.1
10120,100,1998,1,109.51,14.99666667,16.49333333,4.16,0.47,2.58,84.58,2,20.25
10120,100,1998,2,148.62,24.28,26.68666667,6.95,0.53,1.07,71.89,17,27.13
10120,100,1998,3,201.3333333,36.63333333,40.26,7.7,0.72,2.1,72.39,24,28.85
10120,100,1998,4,226.0633333,45.48666667,49.98666667,8.33,0.55,2.87,78.03,148,31.77
10120,100,1998,5,225.9266667,48.89,53.73666667,7.15,0.63,3.68,79.42,152,33.03
10120,100,1998,6,218.81,49.10666667,53.95666667,6.96,0.69,5.23,84.3,237,33.87
10120,100,1998,7,150.1466667,34.44333333,37.85666667,2.43,0.67,6.74,88.71,566,32.01
10120,100,1998,8,149.3966667,33.70333333,37.02666667,2.81,0.46,6.39,89.03,548,31.52
10120,100,1998,9,147.2233333,32.15,35.32333333,3.95,0.43,4.53,87.4,317,32.14
10120,100,1998,10,161.17,32.30333333,35.48666667,6.17,0.36,4.1,86.58,380,31.47
10120,100,1998,11,141.4366667,24.34333333,26.74,6.92,0.35,1.97,81.83,0,29.88
10120,100,1998,12,141.72,20.05666667,22.04,7.49,0.35,0.26,80.9,0,26.67
10120,100,1999,1,146.53,20.38,22.39,7.31,0.87,0.84,79.1,0,23.91
10120,100,1999,2,150.82,26.53333333,29.16333333,7.17,0.8,0.71,73.68,0,29.29
10120,100,1999,3,208.6066667,42.9,47.14666667,8.19,0.92,0.48,60.9,0,32.89
10120,100,1999,4,204.26,43.95666667,48.31666667,6.94,0.73,2.97,77.63,68,33.55
10120,100,1999,5,199.0266667,42.93,47.18333333,5.51,0.76,4.74,83.71,367,31.87
10120,100,1999,6,217.63,48.09,52.84333333,6.88,0.66,5.57,85.8,283,33.09
10120,100,1999,7,154.06,35.03333333,38.49333333,2.66,0.63,6.55,87.42,403,31.83
10120,100,1999,8,179.2533333,39.33,43.22,4.65,0.57,6.19,89.16,587,31.16
10120,100,1999,9,139.47,30.16666667,33.15333333,3.41,0.64,5.2,88.47,589,31.02
10120,100,1999,10,145.2633333,28.99333333,31.85666667,5.02,0.46,3.9,86.65,234,30.89
10120,100,1999,11,142.12,23.34666667,25.66333333,6.94,0.21,1.07,80.53,5,29.64
10120,100,1999,12,152.73,21.02,23.1,8.47,0.32,0.26,79.68,0,26.54
10120,100,2000,1,117.19,17.13666667,18.84,4.77,0.64,0.52,83.39,0,22.99
10120,100,2000,2,163.94,24.73333333,27.16,7.71,0.56,1.48,75.03,30,24.5
10120,100,2000,3,203.4766667,37.39333333,41.08,7.76,0.63,1.52,67.71,1,29.67
10120,100,2000,4,211.6666667,43.13,47.4,7.4,0.78,3.37,76.07,147,31.88
10120,100,2000,5,202.6633333,43.71333333,48.02666667,5.73,0.67,5.06,85.55,317,31.7
10120,100,2000,6,180.0833333,40.51,44.52,4.52,0.72,6.37,85.77,399,32.63
10120,100,2000,7,196.07,43.93,48.27333333,5.23,0.75,6.03,84.97,188,32.7
10120,100,2000,8,179.0433333,40.28333333,44.27333333,4.67,0.6,6.13,85.19,195,32.97
10120,100,2000,9,158.49,33.88666667,37.23666667,4.73,0.5,5.33,87.2,196,31.11
10120,100,2000,10,178.9433333,35.23666667,38.72,7.5,0.41,1.94,81.45,25,32.11
10120,100,2000,11,147.47,24.41666667,26.82333333,7.4,0.29,0.87,83.13,0,29.18
10120,100,2000,12,133.9533333,18.48333333,20.31666667,6.79,0.24,0.45,78.06,0,26.26
10120,100,2001,1,129.88,18.35,20.17,5.84,0.58,1.35,78,0,23.36
10120,100,2001,2,133.0533333,21.76666667,23.91,5.68,0.4,0.64,74.79,0,27.01
10120,100,2001,3,203.48,38.34333333,42.14,7.85,0.52,1.23,62.9,0,32.16
10120,100,2001,4,212.12,45.38,49.86333333,7.43,0.75,2.7,65.3,5,34.79
10120,100,2001,5,236.5333333,50.32666667,55.30666667,7.8,0.74,4.35,78.87,222,32.84
10120,100,2001,6,218.02,47.93666667,52.69333333,6.91,0.86,5.77,85.7,573,32.86
10120,100,2001,7,207.6066667,46.84333333,51.47333333,5.92,0.74,5.81,86.39,158,33.58
10120,100,2001,8,211.6766667,47.43333333,52.13666667,6.64,0.53,5.19,83.19,318,33.91
10120,100,2001,9,161.2733333,35.05,38.51333333,4.93,0.5,5.67,86.87,462,32.35
10120,100,2001,10,165.6,32.56333333,35.78333333,6.58,0.38,3.65,85.39,382,31.26
10120,100,2001,11,149.68,25.21666667,27.71333333,7.57,0.38,2.03,82.27,53,29.64
10120,100,2001,12,129.2,17.96333333,19.72333333,6.37,0.37,0.23,84.97,53,24.48
10120,100,2002,1,142.5866667,19.75333333,21.71666667,6.96,0.35,1.81,80.03,8,24.5
10120,100,2002,2,173.0266667,27.60666667,30.32666667,9.05,0.59,0.96,72.39,18,28.06
10120,100,2002,3,213.7766667,40.30333333,44.28666667,8.57,0.67,1.74,67.84,13,31.36
10120,100,2002,4,204.94,41.66666667,45.78333333,6.98,0.9,4.53,78.2,162,30.59
10120,100,2002,5,212.7066667,45.51,50.02,6.35,0.72,4.81,80.1,104,31.61
10120,100,2002,6,176.1866667,39.12,42.99,4.28,0.87,6.27,85.57,658,31.72
10120,100,2002,7,146.23,33.21,36.49666667,2.19,0.6,6.9,88.65,797,31.05
10120,100,2002,8,191.5066667,42.63333333,46.83333333,5.42,0.76,5.9,84.71,246,32.73
10120,100,2002,9,188.49,40.48,44.48666667,6.65,0.56,4.83,84.17,481,32.84
10120,100,2002,10,199.7766667,37.98,41.75,8.98,0.31,2.23,81.55,56,31.94
10120,100,2002,11,164.8933333,26.58333333,29.20666667,8.87,0.39,1.53,79.6,6,29.39
10120,100,2002,12,128.62,18.62,20.47333333,6.3,0.37,0.55,84.39,0,25.02
10120,100,2003,1,114.6,15.36666667,16.88333333,4.54,0.72,1.23,86.67,11,19.6
10120,100,2003,2,152.3433333,24.01,26.37333333,7.26,0.49,1.68,80.19,34,25.64
10120,100,2003,3,200.6833333,36.43333333,40.03333333,7.67,0.66,2.55,75.15,53,28.4
10120,100,2003,4,197.61,40.48333333,44.48,6.5,0.81,4,79.72,105,31.44
10120,100,2003,5,230.03,49.24333333,54.12333333,7.4,0.76,4.29,78.26,147,32.76
10120,100,2003,6,161.33,36.41666667,40.01666667,3.35,0.73,6.03,85.45,337,31.91
10120,100,2003,7,206.09,46.18333333,50.75333333,5.83,0.73,5.71,83.49,532,32.74
10120,100,2003,8,208.87,46.45666667,51.06,6.48,0.62,5.19,83.72,197,33.25
10120,100,2003,9,173.9366667,37.64,41.35333333,5.7,0.66,5.33,85.87,230,32.27
10120,100,2003,10,146.3466667,29.20333333,32.09,5.07,0.47,4.52,86.22,380,30.21
10120,100,2003,11,145.68,23.58666667,25.92,7.21,0.26,0.87,81.4,0,28.46
10120,100,2003,12,135.45,18.95,20.82333333,6.93,0.33,1.35,81.67,31,25.31
10120,100,2004,1,116.69,16.15333333,17.74333333,4.68,0.46,2.19,86.99,7,20.6
10120,100,2004,2,160.0166667,25.36,27.86666667,7.47,0.42,0.97,76.76,0,26.87
10120,100,2004,3,194.2133333,38.57333333,42.38666667,7.18,0.68,1.94,70.5,12,31.7
10120,100,2004,4,172.87,35.80666667,39.34666667,4.84,0.92,5.13,81.2,163,29.8
10120,100,2004,5,223.5466667,48.59333333,53.39,7,0.74,3.94,79.08,278,33.09
10120,100,2004,6,173.29,38.78,42.62,4.1,0.67,6.3,84.33,517,32.29
10120,100,2004,7,169.6333333,37.81666667,41.56333333,3.62,0.68,6.65,87.42,602,31.27
10120,100,2004,8,204.96,45.69666667,50.22,6.25,0.66,5.35,83.18,128,33.39
10120,100,2004,9,142.33,31.25,34.34333333,3.62,0.63,5.93,86.32,253,31.58
10120,100,2004,10,166.32,31.09666667,34.19,6.65,0.4,3.42,84.04,330,29.92
10120,100,2004,11,156.7966667,24.42333333,26.84,8.21,0.24,0.43,77.21,0,29.15
10120,100,2004,12,136.9833333,19.22,21.11666667,7.06,0.33,1.06,80.61,3,25.7
10120,100,2005,1,129.9833333,17.94,19.71333333,5.88,0.33,2.06,81.06,9,23.11
10120,100,2005,2,159.1466667,26.10666667,28.69,7.84,0.58,1.64,71.93,15,26.92
10120,100,2005,3,192.7033333,36.35333333,39.95,7.17,0.52,2.84,74.64,37,30.18
10120,100,2005,4,213.4233333,43.60333333,47.91333333,7.53,0.64,3.2,76.61,89,32.08
10120,100,2005,5,206.22,44.16333333,48.53333333,5.95,0.74,4.84,80.87,255,31.57
10120,100,2005,6,194.7166667,43.74666667,48.06666667,5.44,0.76,5.4,82.44,474,33.08
10120,100,2005,7,186.9533333,41.69,45.81666667,4.67,0.59,6.19,85.31,507,31.76
10120,100,2005,8,153.5166667,34.83333333,38.29,3.06,0.48,6.94,87,597,32.12
10120,100,2005,9,187.9933333,40.93666667,44.99333333,6.68,0.42,4.83,82.51,222,33.48
10120,100,2005,10,152.4366667,29.54333333,32.45333333,5.55,0.5,4.48,86.2,770,29.3
10120,100,2005,11,165.4,25.93,28.50666667,8.86,0.26,0.63,81.61,0,28.48
10120,100,2005,12,161.8433333,21.34333333,23.45333333,9.29,0.34,0.71,77.92,0,25.92
10120,100,2006,1,133.38,18.30333333,20.11333333,6.13,0.37,1.9,82.68,0,22.37
10120,100,2006,2,130.4933333,22.90333333,25.17666667,5.49,0.37,0.71,75.76,0,28.3
10120,100,2006,3,223.01,40.52,44.51,9.16,0.48,1.1,59.51,1,31.78
10120,100,2006,4,196.93,40.6,44.61666667,6.42,0.61,3.73,75.63,67,31.26
10120,100,2006,5,222.4166667,47.57333333,52.28333333,6.94,0.59,4.68,79.3,259,32.65
10120,100,2006,6,176.5566667,39.74666667,43.68,4.3,0.67,6.43,83.42,222,32.63
10120,100,2006,7,204.85,46.08666667,50.64333333,5.75,0.66,6.23,81.79,218,33.01
10120,100,2006,8,219.19,48.63,53.45333333,7.11,0.78,5.52,82.26,126,33.47
10120,100,2006,9,169.3733333,36.48333333,40.09666667,5.39,0.99,5.77,85.47,340,31.64
10120,100,2006,10,185.42,36.06333333,39.63,7.94,0.47,2.45,80.9,21,32.03
10120,100,2006,11,118.0033333,20.36666667,22.38666667,4.84,0.47,2.77,79.36,23,27.77
10120,100,2006,12,136.5633333,19.25,21.15333333,7.04,0.4,0.32,79.03,8,25.64
10120,100,2007,1,138.59,18.70666667,20.55666667,6.58,0.41,0.19,78.25,0,23
10120,100,2007,2,136.9866667,21.97333333,24.15,5.93,0.54,3,79.41,30,24.49
10120,100,2007,3,212.27,38.93,42.78,8.43,0.67,1.13,65.28,2,29.79
10120,100,2007,4,199.53,42.24333333,46.42,6.62,0.94,3.47,75.3,33,31.97
10120,100,2007,5,250.9533333,55.04,60.48,8.68,0.75,3.29,73.17,121,34.77
10120,100,2007,6,182.5,41.43666667,45.54333333,4.68,1.21,6.23,83.28,474,32.09
10120,100,2007,7,163.1366667,37.29333333,40.99,3.21,1.01,6.87,86.69,401,31.68
10120,100,2007,8,179.67,40.67,44.68666667,4.66,0.77,5.97,84.03,233,32.82
10120,100,2007,9,147.3033333,32.60666667,35.83,3.94,0.78,6,86.48,234,31.9
10120,100,2007,10,173.4766667,34.12666667,37.50666667,7.07,0.48,3.06,83.11,51,31.48
10120,100,2007,11,163.5633333,26.78,29.43333333,8.74,0.4,1.33,76.4,0,29.87
10120,100,2007,12,121.76,17.54,19.27333333,5.7,0.42,0.48,77.82,0,25.12
10120,100,2008,1,117.4933333,17.72666667,19.47666667,4.83,0.67,2.03,79.74,33,23.04
10120,100,2008,2,155.5833333,24.22666667,26.62666667,7.06,0.63,1.55,74.09,1,24.6
10120,100,2008,3,199.2166667,38.1,41.87333333,7.49,0.74,2.1,72.53,19,30.13
10120,100,2008,4,225.73,46.91666667,51.56,8.28,0.9,3.07,74.05,27,32.78
10120,100,2008,5,234.9366667,50.6,55.60666667,7.69,0.88,4.26,77.35,220,32.96
10120,100,2008,6,193.8866667,42.89666667,47.14666667,5.39,0.92,6.13,85.02,363,31.76
10120,100,2008,7,175.96,39.63666667,43.55666667,4.01,0.64,6.55,85.24,437,32.01
10120,100,2008,8,177.38,39.40666667,43.3,4.55,0.7,6.16,86.6,385,31.89
10120,100,2008,9,171.7233333,37.33333333,41.03333333,5.61,0.59,4.8,84.69,242,32.79
10120,100,2008,10,173.92,33.82,37.15666667,7.15,0.38,3.68,83.73,45,31.13
10120,100,2008,11,167.0033333,26.37333333,28.98333333,9.09,0.31,1.07,78.79,0,29.33
10120,100,2008,12,103.3766667,16.21,17.79333333,4.04,0.33,2.58,86.28,0,24.41
10120,100,2009,1,102.84,16.36666667,17.98666667,3.55,0.69,1.61,83.84,0,23.53
10120,100,2009,2,163.5166667,27.96666667,30.73,8.24,0.9,0.43,66.93,0,27.99
10120,100,2009,3,200.57,38.56,42.36666667,7.67,0.82,1.71,64.06,10,30.81
